kodeUrusan	kodeUrusanBidang	kodeProgram	kodeKegiatan	kodeSubKegiatan	nomenklatur
4	01	02	1.01	02	Fasilitasi Pelaksanaan Pemerintahan Umum
4	01	02	1.01	03	Fasilitasi Administrasi Kepala Daerah dan DPRD
4	01	02	1.01	04	Pengembangan Otonomi dan Penataan Urusan
4	01	02	1.01	05	Evaluasi dan Penyelenggaraan Pemerintahan
4	01	02	1.01	06	Fasilitasi Kerjasama Antar Pemerintah
4	01	02	1.01	07	Fasilitasi Kerjasama Badan Usaha/Swasta
4	01	02	1.01	08	Evaluasi Pelaksanaan Kerja Sama
4	01	02	1.02		Fasilitasi Pengembangan Kesejahteraan Rakyat
4	01	02	1.02	01	Pengelolaan Sarana dan Prasarana Spiritual
4	01	02	1.02	02	Fasilitasi Kelembagaan Bina Spiritual
4	01	02	1.02	03	Koordinasi dan Sinkronisasi Kebijakan Kesejahteraan Rakyat Non-Pelayanan Dasar
4	01	02	1.02	04	Koordinasi dan Sinkronisasi Kebijakan Kesejahteraan Rakyat Pelayanan Dasar
4	01	02	1.02	05	Evaluasi, Pelaksanaan Kebijakan dan Capaian Kinerja terkait Kesehatan
4	01	02	1.02	06	Evaluasi, Pelaksanaan Kebijakan dan Capaian Kinerja terkait Sosial
4	01	02	1.02	07	Evaluasi, Pelaksanaan Kebijakan dan Capaian Kinerja terkait Pendidikan
4	01	02	1.03		Koordinasi Penyusunan Kebijakan Daerah
4	01	02	1.03	01	Fasilitasi Penyusunan Produk Hukum Daerah
4	01	02	1.03	02	Pendokumentasian Produk Hukum dan Naskah Hukum Lainnya
4	01	02	1.03	03	Evaluasi Produk Hukum Daerah Kabupaten/Kota
4	01	02	1.03	04	Fasilitasi Penyelesaian Masalah Hukum
4	01	02	1.03	05	Fasilitasi Penyelesaian Masalah Non-Litigasi dan HAM
4	01	03			PROGRAM PEREKONOMIAN DAN PEMBANGUNAN
4	01	03	1.01		Pengelolaan Kebijakan Perekonomian
4	01	03	1.01	01	Fasilitasi Pengelolaan Kebijakan Ekonomi Makro
4	01	03	1.01	02	Fasilitasi Pengelolaan Kebijakan Ekonomi Mikro
4	01	03	1.01	03	Koordinasi, Sinkronisasi dan Evaluasi Kebijakan Pertanian, Kehutanan, Kelautan dan Perikanan
4	01	03	1.01	04	Koordinasi, Sinkronisasi dan Evaluasi Kebijakan Pertambangan dan Lingkungan Hidup
4	01	03	1.01	05	Koordinasi, Sinkronisasi dan Evaluasi Kebijakan Energi dan Air
4	01	03	1.01	06	Koordinasi, Sinkronisasi dan Evaluasi Kebijakan Pengelolaan Badan Usaha Milik Daerah Jasa  Keuangan dan Aneka Usaha
4	01	03	1.01	07	Koordinasi, Sinkronisasi dan Evaluasi Kebijakan Pengelolaan Badan Usaha Milik Daerah Air Minum, Limbah dan Sanitasi
4	01	03	1.01	08	Koordinasi, Sinkronisasi dan Evaluasi Kebijakan Pengelolaan Badan Layanan Umum Daerah
4	01	03	1.02		Pengadaan Barang dan Jasa 
4	01	03	1.02	01	Pengelolaan Strategi Pengadaan Barang dan Jasa 
4	01	03	1.02	02	Pelaksanaan Pengadaan Barang dan Jasa 
4	01	03	1.02	03	Pemantauan dan Evaluasi Pengadaan Barang dan Jasa 
4	01	03	1.02	04	Pengelolaan Sistem Pengadaan Secara Elektronik
4	01	03	1.02	05	Pengembangan  Sistem Informasi Pengadaan Barang dan Jasa 
4	01	03	1.02	06	Pengelolaan Informasi Pengadaan Barang dan Jasa 
4	01	03	1.02	07	Pembinaan Kelembagaan Pengadaan Barang dan Jasa 
4	01	03	1.02	08	Pendampingan, Konsultasi, dan/atau Bimbingan Teknis Pengadaan Barang dan Jasa 
4	01	03	1.03		Evaluasi Administrasi Pembangunan
4	01	03	1.03	01	Pengendalian Administrasi Pelaksanaan Pembangunan APBD
4	01	03	1.03	02	Pengendalian Administrasi Pelaksanaan Pembangunan APBN
4	01	03	1.03	03	Pengendalian Administrasi Pelaksanaan Pembangunan Wilayah
4	01	03	1.03	04	Analisis Capaian Kinerja Pembangunan Daerah
4	01	03	1.03	05	Pelaporan Pelaksanaan Pembangunan Daerah
4	01	03	1.03	06	Fasilitasi Perumusan Kebijakan Teknis Pembangunan Daerah
4	01	04			PROGRAM PENATAAN ADMINISTRASI UMUM
4	01	04	1.01		Penataan Organisasi
4	01	04	1.01	01	Fasilitasi Penataan Kelembagaan Provinsi
4	01	04	1.01	02	Fasilitasi Penataan Kelembagaan Kabupaten/Kota
4	01	04	1.01	03	Penataan Analisis Jabatan
4	01	04	1.01	04	Pembinaan Pelaksanaan Reformasi Birokrasi
4	01	04	1.01	05	Evaluasi Akuntabilitas Kinerja
4	01	04	1.01	06	Evaluasi Pelaksanaan Budaya Kerja
4	01	04	1.01	07	Pengelolaan Tatalaksana Pemerintahan
4	01	04	1.01	08	Fasilitasi Peningkatan Pelayanan Publik
4	01	04	1.02		Pelaksanaan Administrasi Umum
4	01	04	1.02	01	Pengelolaan Urusan Rumah Tangga Gubernur
4	01	04	1.02	02	Pengelolaan Urusan Rumah Tangga Wakil Gubernur
4	01	04	1.02	03	Pengelolaan Urusan Kesekretariatan Daerah
4	01	04	1.02	04	Pengelolaan Keuangan dan Verifikasi Sekretariat Daerah
4	01	04	1.02	05	Pengelolaan Akuntansi dan Penatausahaan Aset
4	01	04	1.02	06	Penggunaan, Pengamanan dan Pemeliharaan Aset Sekretariat Daerah
4	01	04	1.02	07	Fasilitasi Tata Usaha Pimpinan dan Staf Ahli
4	01	04	1.02	08	Pengelolaan Kendaraan
4	01	04	1.02	09	Pengelolaan Persuratan dan Arsip
4	01	04	1.03		Pelaksanaan Administrasi Pimpinan
4	01	04	1.03	01	Perencanaan dan Pelaporan Tugas
4	01	04	1.03	02	Pengelolaan Kepegawaian
4	01	04	1.03	03	Penyiapan Materi Pimpinan
4	01	04	1.03	04	Fasilitasi Komunikasi Pimpinan
4	01	04	1.03	05	Dokumentasi Pimpinan
4	01	04	1.03	06	Fasilitasi dan Koordinasi Pelaksanaan Acara
4	01	04	1.03	07	Fasilitasi Tamu
4	01	04	1.03	08	Pengelolaan Hubungan Keprotokolan
4	02				SEKRETARIAT DPRD
4	02	02			PROGRAM LAYANAN DAN ADMINISTRASI KEUANGAN
4	02	02	1.01		Layanan Administrasi DPRD
4	02	02	1.01	01	Penyelenggaraan Administrasi, Ketatausahaan Dan Kepegawaian DPRD
4	02	02	1.01	02	Fasilitasi Rapat DPRD
4	02	02	1.01	03	Penyediaan Fasilitasi Fraksi DPRD
4	02	02	1.01	04	Pengadaan dan Pemeliharaan Kebutuhan Rumah Tangga Pimpinan DPRD
4	02	02	1.01	05	Pengadaan dan Pemeliharaan Sarana dan Prasarana Kantor DPRD
4	02	02	1.01	07	Pelaksanaan Peraturan Perundang-Undangan Lain Yang Terkait dengan Penyelenggaraan Pemerintahan Daerah
4	02	02	1.02		Layanan Keuangan dan Kesejahteraan DPRD
4	02	02	1.02	01	Penyelenggaraan Administrasi Keuangan DPRD
4	02	02	1.02	02	Penyediaan Pakaian Dinas dan Atribut DPRD
4	02	02	1.02	03	Pelaksanaan Medical Check Up DPRD
4	02	03			PROGRAM DUKUNGAN PELAKSANAAN TUGAS DAN FUNGSI DPRD
4	02	03	1.01		Pembentukan Perda dan Peraturan DPRD
4	02	03	1.01	01	Penyusunan dan Pembahasan Program Pembentukan Peraturan Daerah
4	02	03	1.01	02	Pembahasan Rancangan Perda
4	02	03	1.01	03	Penyelenggaraan Kajian Perundang-Undangan
4	02	03	1.01	04	Fasilitasi Penyusunan Naskah Akademik
4	02	03	1.01	05	Penyusunan Tata Tertib DPRD
4	02	03	1.02		Pembahasan Kebijakan Anggaran
4	02	03	1.02	01	Pembahasan KUA dan PPAS
4	02	03	1.02	02	Pembahasan KUPA dan PPAS Perubahan
4	02	03	1.02	03	Pembahasan APBD
4	02	03	1.02	04	Pembahasan APBD Perubahan
4	02	03	1.02	05	Pembahasan Laporan Semester
4	02	03	1.02	06	Pembahasan Pertanggungjawaban APBD
4	02	03	1.03		Pengawasan Penyelenggaraan Pemerintahan
4	02	03	1.03	01	Pengawasan Urusan Pemerintahan Bidang Pemerintahan dan Hukum
4	02	03	1.03	02	Pengawasan Urusan Pemerintahan Bidang Infrastruktur
4	02	03	1.03	03	Pengawasan Urusan Pemerintahan Bidang Kesejahteraan Rakyat
4	02	03	1.03	04	Pengawasan Urusan Pemerintahan Bidang Perekonomian
4	02	03	1.03	05	Pengawasan Urusan Pemerintahan Bidang Sumber Daya Alam
4	02	03	1.03	06	Pengawasan Tindak Lanjut Hasil Pemeriksaan Laporan Keuangan oleh Badan Pemeriksa Keuangan
4	02	03	1.03	07	Pengawasan Penggunaan Anggaran
4	02	03	1.04		Peningkatan Kapasitas DPRD
4	02	03	1.04	01	Orientasi DPRD
4	02	03	1.04	02	Bimbingan Teknis DPRD
4	02	03	1.04	03	Publikasi dan Dokumentasi Dewan
4	02	03	1.04	04	Penyediaan Kelompok Pakar dan Tim Ahli
4	02	03	1.04	05	Penyediaan Tenaga Ahli Fraksi
4	02	03	1.04	06	Penyelenggaraan Hubungan Masyarakat
4	02	03	1.04	07	Penyusunan Program Kerja DPRD
4	02	03	1.05		Penyerapan dan Penghimpunan Aspirasi Masyarakat
4	02	03	1.05	01	Kunjungan Kerja dalam Daerah
4	02	03	1.05	02	Penyusunan Pokok-Pokok Pikiran DPRD
4	02	03	1.05	03	Pelaksanaan Reses
4	02	03	1.06		Pelaksanaan dan Pengawasan Kode Etik DPRD
4	02	03	1.06	01	Penyusunan Kode Etik DPRD
4	02	03	1.06	02	Pengawasan Kode Etik DPRD
4	02	03	1.07		Pembahasan Kerja Sama Daerah
4	02	03	1.07	01	Fasilitasi, Verifikasi, dan Koordinasi Persetujuan Kerjasama daerah
4	02	03	1.07	02	Penyusunan Bahan Komunikasi dan Publikasi
4	02	03	1.08		Fasilitasi Tugas Pimpinan DPRD
4	02	03	1.08	01	Koordinasi dan Konsultasi Pelaksanaan Tugas DPRD
4	02	03	1.08	02	Penyusunan Laporan Kinerja Pimpinan DPRD
4	02	03	1.08	03	Pelaksanaan Undangan DPRD
4	02	04			PROGRAM SEKRETARIAT DEWAN PERWAKILAN RAKYAT PAPUA **)
4	02	04	1.01		Peningkatan Kapasitas Lembaga Perwakilan Rakyat Daerah **)
4	02	04	1.01	01	Dialog Dan Koordinasi Pimpinan DPRD dengan Pejabat Pemerintah Daerah dan Tokoh Masyarakat/Tokoh Agama **)
4	02	04	1.01	02	Penyusunan LKPJ dan Rencana Kerja **)
4	02	05			PROGRAM UTAMA DAN PENUNJANG LEMBAGA MAJELIS RAKYAT PAPUA (MRP) PROV. PAPUA **)
4	02	05	1.01		Pelaksanaan Tugas dan Wewenang Anggota MRP**)
4	02	05	1.01	01	Pemberian Saran, Pertimbangan, dan Persetujuan**)
4	02	05	1.01	02	Penyaluran aspirasi pengaduan masyarakat adat, Umat beragama, kaum perempuan, dan Masyarakat pada umumnya
4	02	05	1.01	03	Fasilitasi dan penyelesaian permasalahan Berdasarkan aspirasi dan pengaduan masyarakat Adat, umat beragama, kaum perempuan, dan Masyarakat pada umumnya
4	02	05	1.02		Pelaksanaan Hak dan Kewajiban
4	02	05	1.02	01	Pelaksanaan Hak Keuangan Pimpinan dan Anggota
4	02	05	1.02	02	Pelaksanaan Hak Dalam Permintaan Keterangan
4	02	05	1.02	03	Pelaksanaan Hak Dalam Peninjauan Kembali Perdasi
4	02	05	1.02	04	Pelaksanaan Hak Dalam Pengajuan Rencana Anggaran Belanja MRP
4	02	05	1.02	05	Penyusunan Peraturan MRP
4	02	05	1.02	06	Penunjang Fungsi Alat Kelengkapan
4	02	06			PROGRAM SEKRETARIAT DPRD PAPUA BARAT***)
4	02	06	1.01		Peningkatan Kapasitas Lembaga Perwakilan Daerah ***)
4	02	06	1.01	01	Bimtek Penguatan Kapasitas Lembaga DPRD Kerjasama dengan Badan Diklat Kementerian Dalam Negeri ***)
4	02	06	1.01	02	Penyediaan Dana General Check up Pimpinan dan Anggota DPR PB ***)
4	02	06	1.01	03	Pengawasan atas Pelaksanaan Otsus ***)
4	02	06	1.01	04	Bimtek Pembekalan bagi Anggota DPRD ***)
4	02	06	1.01	05	Fasilitasi Forum Komunikasi DPR Papua Barat ***)
4	02	07			PROGRAM UTAMA DAN PENUNJANG LEMBAGA MAJELIS RAKYAT PAPUA (MRP) PROV.PAPUA BARAT***)
4	02	07	1.01		Pelaksanaan Tugas dan Wewenang Anggota MRP ***)
4	02	07	1.01	01	Pemberian Saran, Pertimbangan, dan Persetujuan ***)
4	02	07	1.01	02	Penyaluran aspirasi pengaduan masyarakat adat, Umat beragama, kaum perempuan, dan Masyarakat pada umumnya
4	02	07	1.01	03	Fasilitasi dan penyelesaian permasalahan Berdasarkan aspirasi dan pengaduan masyarakat Adat, umat beragama, kaum perempuan, dan Masyarakat pada umumnya
4	02	07	1.02		Pelaksanaan Hak dan Kewajiban
4	02	07	1.02	01	Pelaksanaan Hak Keuangan Pimpinan dan Anggota
4	02	07	1.02	02	Pelaksanaan Hak Dalam Permintaan Keterangan
4	02	07	1.02	03	Pelaksanaan Hak Dalam Peninjauan Kembali Perdasi
4	02	07	1.02	04	Pelaksanaan Hak Dalam Pengajuan Rencana Anggaran Belanja MRP
4	02	07	1.02	05	Penyusunan Peraturan MRP
4	02	07	1.02	06	Penunjang Fungsi Alat Kelengkapan
5					UNSUR PENUNJANG URUSAN PEMERINTAHAN
5	01				PERENCANAAN
5	01	02			PROGRAM PERENCANAAN, PENGENDALIAN DAN EVALUASI PEMBANGUNAN DAERAH
5	01	02	1.01		Koordinasi Perencanaan Pembangunan Daerah
5	01	02	1.01	01	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Provinsi
5	01	02	1.01	02	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Kabupaten/Kota
5	01	02	1.01	03	Koordinasi Pelaksanaan Musrenbang Provinsi
5	01	02	1.01	04	Koordinasi Pelaksanaan Forum Perangkat Daerah/Lintas Perangkat Daerah
5	01	02	1.01	05	Pengintegrasian Dokumen Perencanaan Pembangunan Daerah dengan Rencana Perangkat Daerah dan Rencana Pembangunan Lainnya
5	01	02	1.01	06	Identifikasi Permasalahan Pembangunan Daerah
5	01	02	1.01	07	Pengelolaan Data dan Informasi Pembangunan Daerah
5	01	02	1.01	08	Pengamanan Data Informasi Pembangunan Daerah
5	01	02	1.01	09	Pengumpulan dan Analisis Data dan Informasi Pembangunan untuk Perencanaan Pembangunan Daerah
5	01	02	1.02		Koordinasi Perencanaan Pendanaan Pembangunan Daerah
5	01	02	1.02	01	Koordinasi Penyusunan Pagu Indikatif Pembangunan Daerah
5	01	02	1.02	02	Koordinasi dan Sinkronisasi Kebijakan Penganggaran di daerah
5	01	02	1.02	03	Analisa dan Pengkajian Perencanaan dan Pendanaan Pembangunan Daerah
5	01	02	1.03		Pengendalian, Evaluasi dan Pelaporan Pembangunan Daerah
5	01	02	1.03	01	Monitoring Program dan Kegiatan Perangkat Daerah
5	01	02	1.03	02	Evaluasi Capaian Program/Kegiatan terkait SPM
5	01	02	1.03	03	Evaluasi Capaian Program/Kegiatan Perangkat Daerah
5	01	02	1.03	04	Penyusunan Pelaporan Capaian Pembangunan Daerah
5	01	03			PROGRAM PERENCANAAN PEMERINTAHAN DAN PEMBANGUNAN MANUSIA
5	01	03	1.01		Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Pemerintahan
5	01	03	1.01	01	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Pemerintahan
5	01	03	1.01	02	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Pemerintahan
5	01	03	1.01	03	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Pemerintahan
5	01	03	1.02		Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Pembangunan Manusia
5	01	03	1.02	01	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Pembangunan Manusia
5	01	03	1.02	02	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Pembangunan Manusia
5	01	03	1.02	03	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Pembangunan Manusia
5	01	03	1.03		Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Kesejahteraan Masyarakat
5	01	03	1.03	01	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Kesejahteraan Masyarakat
5	01	03	1.03	02	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Kesejahteraan Masyarakat
5	01	03	1.03	03	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Kesejahteraan Masyarakat
5	01	04			PROGRAM PERENCANAAN PEREKONOMIAN DAN SUMBER DAYA ALAM
5	01	04	1.01		Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Perekonomian
5	01	04	1.01	01	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Perekonomian
5	01	04	1.01	02	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Perekonomian
5	01	04	1.01	03	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Perekonomian
5	01	04	1.02		Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Ekonomi Kreatif
5	01	04	1.02	01	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Ekonomi Kreatif
5	01	04	1.02	02	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Ekonomi Kreatif
5	01	04	1.02	03	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Ekonomi Kreatif
5	01	04	1.03		Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Sumber Daya Alam
5	01	04	1.03	01	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Sumber Daya Alam
5	01	04	1.03	02	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Sumber Daya Alam
5	01	04	1.03	03	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Sumber Daya Alam
5	01	05			PROGRAM PERENCANAAN INFRASTRUKTUR DAN KEWILAYAHAN
5	01	05	1.01		Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Sumber Daya Air dan Lingkungan Hidup
5	01	05	1.01	01	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Sumber Daya Air dan Lingkungan Hidup
5	01	05	1.01	02	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Sumber Daya Air dan Lingkungan Hidup
5	01	05	1.01	03	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Sumber Daya Air dan Lingkungan Hidup
5	01	05	1.02		Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Kebinamargaan dan Perhubungan
5	01	05	1.02	01	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Kebinamargaan dan Perhubungan
5	01	05	1.02	02	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Kebinamargaan dan Perhubungan
5	01	05	1.02	03	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Kebinamargaan dan Perhubungan
5	01	05	1.03		Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Keciptakaryaan dan Kewilayahan
5	01	05	1.03	01	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Keciptakaryaan dan Kewilayahan
5	01	05	1.03	02	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Keciptakaryaan dan Kewilayahan
5	01	05	1.03	03	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Keciptakaryaan dan Kewilayahan
5	02				KEUANGAN
5	02	02			PROGRAM PENGELOLAAN KEUANGAN DAERAH
5	02	02	1.01		Koordinasi dan Penyusunan Rencana Anggaran Daerah
5	02	02	1.01	01	Penyusunan KUA dan PPAS
5	02	02	1.01	02	Penyusunan Perubahan KUA dan Perubahan PPAS
5	02	02	1.01	03	Penyusunan dan Review RKA SKPD / Perubahan RKA SKPD
5	02	02	1.01	04	Penyusunan dan Review DPA SKPD / Perubahan DPA SKPD
5	02	02	1.01	05	Penyusunan peraturan daerah tentang APBD dan Peraturan Kepala Daerah tentang penjabaran APBD
5	02	02	1.01	06	Penyusunan peraturan daerah tentang Perubahan APBD dan Peraturan Kepala Daerah tentang Penjabaran Perubahan APBD
5	02	02	1.01	07	Penyusunan Peraturan Kepala Daerah tentang Teknis Penyusunan Anggaran SKPD
5	02	02	1.01	08	Penyusunan Regulasi Bidang Anggaran
5	02	02	1.01	09	Koordinasi Perencanaan Anggaran Pendapatan
5	02	02	1.01	10	Koordinasi Perencanaan Anggaran Belanja Daerah
5	02	02	1.01	11	Koordinasi Perencanaan Anggaran Pembiayaan
5	02	02	1.02		Pembinaan Pengelolaan Keuangan daerah Kabupaten/Kota
5	02	02	1.02	01	Evaluasi Terhadap Rancangan Peraturan Daerah Tentang Pajak dan Retribusi Kabupaten/Kota
5	02	02	1.02	02	Evaluasi APBD Kabupaten/Kota
5	02	02	1.02	03	Evaluasi Perubahan APBD Kabupaten/Kota
5	02	02	1.02	04	Evaluasi Pertanggungjawaban Pelaksanaan APBD Kabupaten/Kota
5	02	02	1.02	05	Asistensi Pengeloaan Keuangan Kabupaten/Kota
5	02	02	1.02	06	Sosialisasi Regulasi Bidang Keuangan
5	02	02	1.03		Koordinasi dan Pengelolaan Perbendaharaan Daerah
5	02	02	1.03	01	Koordinasi dan Pengelolaan Kas Daerah
5	02	02	1.03	02	Penatausahaan Pembiayaan Daerah
5	02	02	1.03	03	Koordinasi Pengelolaan Dana Perimbangan dan Dana Transfer Lainnya
5	02	02	1.03	04	Pemprosesan, Penerbitan dan Pendistribusian Lembar SP2D
5	02	02	1.03	05	Koordinasi Pelaksanaan dan Penelitian Kelengkapan Dokumen SPP dan SPM, Pemberian Pembebanan Rincian Penggunaan Atas Pengesahan SPJ Gaji dan Non-Gaji, Serta Penerbitan SKPP
5	02	02	1.03	06	Koordinasi Penyusunan Laporan Realisasi Penerimaan dan Pengeluaran Kas Daerah, Laporan Aliran Kas, dan Pelaksanaan Pemungutan/Pemotongan dan Penyetoran Perhitungan Fihak Ketiga (PFK)
5	02	02	1.03	07	Koordinasi Pelaksanaan Piutang dan Utang Daerah yang Timbul Akibat Pengelolaan Kas, Pelaksanaan Analisis Pembiayaan dan Penempatan Uang Daerah Sebagai Optimalisasi Kas
5	02	02	1.03	08	Rekonsiliasi Data Penerimaan dan Pengeluaran Kas Serta Pemungutan dan Pemotongan Atas SP2D Dengan Instansi Terkait
5	02	02	1.03	09	Penyusunan Petunjuk Teknis Administrasi Keuangan yang Berkaitan Dengan Penerimaan Dan Pengeluaran Kas Serta Penatausahaan dan Pertanggungjawaban (SPJ)
5	02	02	1.03	10	Pelaksanaan Pengendalian dan Penerbitan Anggaran Kas dan SPD
5	02	02	1.04		Koordinasi dan Pelaksanaan Akuntansi dan Pelaporan Keuangan Daerah
5	02	02	1.04	01	Koordinasi Pelaksanaan Akuntansi Penerimaan Dan Pengeluaran Kas Daerah
5	02	02	1.04	02	Koordinasi Penyusunan Laporan Pertanggungjawaban Pelaksanaan APBD
5	02	02	1.04	03	Koordinasi dan penyusunan Laporan Pertanggungjawaban Pelaksanaan APBD Pemerintah Provinsi
5	02	02	1.04	04	Koordinasi dan Penyusunan Rancangan Peraturan Daerah Tentang Pertanggungjawaban Pelaksanaan APBD Provinsi dan Kabupaten/Kota
5	02	02	1.04	05	Konsolidasi Laporan Keuangan SKPD, BLUD dan Laporan Keuangan PEMDA
5	02	02	1.04	06	Penyusunan Tanggapan/Tindak Lanjut terhadap LHP BPK atas Laporan Pertanggungjawaban Pelaksanaan APBD
5	02	02	1.04	07	Rekonsiliasi Realisasi Pendapatan dan Belanja Serta Pembiayaan
5	02	02	1.04	08	Penyusunan Analisis Laporan Pertanggungjawaban Pelaksanaan APBD
5	02	02	1.04	09	Penyusunan Kebijakan dan Panduan Teknis Operasional Penyelenggaraan Akuntansi Pemerintah Daerah
5	02	02	1.04	10	Penyusunan Sistem dan Prosedur Akuntansi dan Pelaporan Keuangan Pemerintah Daerah
5	02	02	1.04	11	Verifikasi dan Pengujian atas Bukti Memorial
5	02	02	1.04	12	Pelaksanaan Pembinaan dan Sosialisasi Tentang Penyusunan Laporan Keuangan Pemerintah Daerah Sesuai Sistem Akuntansi Pemerintah Daerah
5	02	02	1.05		Kegiatan Penunjang Urusan
5	02	02	1.05	01	Pelaksanaan Pinjaman Pada Pemerintah Daerah
5	02	02	1.05	02	Pelaksanaan Penyusunan Kebijakan, Alokasi dan Pemberian Subsidi
5	02	02	1.05	03	Pelaksanaan Alokasi dan Penyaluran Bantuan Keuangan Khusus
5	02	03			PROGRAM PENGELOLAAN BARANG MILIK DAERAH
5	02	03	1.01		Pengelolaan Barang Milik Daerah
5	02	03	1.01	01	Koordinasi dan Penyusunan Standar Harga Berdasarkan Jenis dan Tipe Barang
5	02	03	1.01	02	Koordinasi dan Penyusunan Standar Kebutuhan Barang Milik Daerah
5	02	03	1.01	03	Koordinasi dan Penyusunan Rencana Kebutuhan Barang Milik Daerah
5	02	03	1.01	04	Koordinasi dan Penyusunan Rencana Pemeliharaan /Perawatan Barang Milik Daerah
5	02	03	1.01	05	Penatausahaan Barang Milik Daerah
5	02	03	1.01	06	Inventarisasi Barang Milik Daerah
5	02	03	1.01	07	Koordinasi Pelaksanaan Pengamanan Fisik, Administrasi dan Hukum Barang Milik Daerah
5	02	03	1.01	08	Koordinasi Hasil Penilaian Barang Milik Daerah
5	02	03	1.01	09	Koordinasi, pengawasan dan pengendalian atas Penggunaan, Pemanfaatan, Pemusnahan dan Penghapusan Barang Milik Daerah
5	02	03	1.01	10	Koordinasi, pengawasan dan pengendalian atas Pemindahtanganan Barang Milik Daerah
5	02	03	1.01	11	Koordinasi Pelaksanaan Rekonsiliasi dalam Rangka Penyusunan Laporan Barang Milik Daerah
5	02	03	1.01	12	Konsolidasi Penyusunan Laporan Barang Milik Daerah dari SKPD
5	02	03	1.01	13	Koordinasi dan Pembinaan Pengelolaan Barang Milik Daerah
