kodeUrusan 	kodeUrusanBidang 	kodeProgram 	kodeKegiatan 	kodeSubKegiatan 	Nomenklatur
3 	31 	2 	 	 	PROGRAM PERENCANAAN DAN PEMBANGUNAN INDUSTRI
3 	31 	2 	02.01 	 	Penyusunan dan Evaluasi Rencana Pembangunan Industri Kabupaten/Kota
3 	31 	2 	02.01 	1 	Penyusunan Rencana Pembangunan Industri Provinsi
3 	31 	2 	02.01 	2 	Koordinasi dan Sinkronisasi Penyusunan Kebijakan dalam Rangka Mendukung Penguatan Industri Nasional dan Perwilayahan Industri
3 	31 	2 	02.01 	3 	Koordinasi dan Sinkronisasi Pelaksanaan Rencana Pembangunan Sumber Daya Industri
3 	31 	2 	02.01 	4 	Koordinasi dan Sinkronisasi Pelaksanaan Rencana Pembangunan Sarana dan Prasarana Industri
3 	31 	2 	02.01 	5 	Koordinasi dan Sinkronisasi Pelaksanaan Rencana Pemberdayaan Industri dan Peran Serta Masyarakat
3 	31 	2 	02.01 	6 	Evaluasi Terhadap Pelaksanaan Rencana Pembangunan Industri
3 	31 	3 	 	 	PROGRAM PENGENDALIAN IZIN USAHA INDUSTRI KABUPATEN/KOTA
3 	31 	3 	02.01 	 	Penerbitan Izin Usaha Industri (IUI) Kecil dan IUI Menengah
3 	31 	3 	02.01 	1 	Fasilitasi Pemenuhan Komitmen Perolehan (IUI) Kewenangan Kabupaten/Kota, Dalam Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik
3 	31 	3 	02.01 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan (IUI) Kewenangan Kabupaten/Kota Dalam Memenuhi Ketentuan Perizinan
3 	31 	3 	02.01 	3 	Koordinasi dan Sinkronisasi dalam Rangka Pengamanan dan Penyelamatan Industri
3 	31 	4 	 	 	PROGRAM PENGELOLAAN SISTEM INFORMASI INDUSTRI NASIONAL
3 	31 	4 	02.01 	 	Penyediaan Informasi Industri untuk Informasi Industri untuk IUI, IPUI, IUKI dan IPKI Kewenangan Kabupaten/Kota
3 	31 	4 	02.01 	1 	Koordinasi dan Sinkronisasi Pengumpulan, Pengolahan dan Analisis Data Sistem Informasi Industri Nasional (SIINAS)
3 	31 	4 	02.01 	2 	Diseminasi dan Publikasi Data Informasi Industri Kabupaten/Kota
3 	32 	 	 	 	URUSAN PEMERINTAHAN BIDANG TRANSMIGRASI
3 	32 	2 	 	 	PROGRAM PERENCANAAN KAWASAN TRANSMIGRASI
3 	32 	2 	02.01 	 	Pencadangan Tanah untuk Kawasan Transmigrasi
3 	32 	2 	02.01 	1 	Identifikasi Potensi Kawasan Transmigrasi
3 	32 	2 	02.01 	2 	Advokasi dan Musyawarah Penetapan Kawasan
3 	32 	2 	02.01 	3 	Penyediaan Tanah untuk Pembangunan Kawasan Transmigrasi
3 	32 	2 	02.01 	4 	Penatausahaan Pencadangan Tanah untuk Kawasan Transmigrasi
3 	32 	3 	 	 	PROGRAM PEMBANGUNAN KAWASAN TRANSMIGRASI
3 	32 	3 	02.01 	 	Penataan Persebaran Penduduk yang berasal dari 1 (Satu) Daerah Kabupaten/ Kota
3 	32 	3 	02.01 	1 	Koordinasi dan Sinkronisasi Kerjasama Pembangunan Transmigrasi yang berasal dari 1 (Satu) Daerah Kabupaten/ Kota
3 	32 	3 	02.01 	2 	Penyiapan Lingkungan Hunian Fisik, Sosial, Ekonomi bagi Penduduk Setempat dan Transmigran
3 	32 	3 	02.01 	3 	Pelaksanaan Penataan Penduduk Setempat Sekitar Lokasi Kawasan Transmigrasi
3 	32 	3 	02.01 	4 	Pemindahan dan Penempatan Transmigran yang Berasal dari 1 (Satu) Daerah Kabupaten/ Kota
3 	32 	3 	02.01 	5 	Penyuluhan Transmigrasi Lokal
3 	32 	3 	02.01 	6 	Pelatihan Transmigrasi lokal
3 	32 	3 	02.01 	7 	Penyesuaian Lingkungan Baru Transmigran di Kawasan Transmigrasi
3 	32 	4 	 	 	PROGRAM PENGEMBANGAN KAWASAN TRANSMIGRASI
3 	32 	4 	02.01 	 	Pengembangan Satuan Permukiman pada Tahap Kemandirian
3 	32 	4 	02.01 	1 	Penguatan SDM dalam Rangka Kemandirian Satuan Pemukiman
3 	32 	4 	02.01 	2 	Penguatan Infrastruktur Sosial, Ekonomi dan Kelembagaan dalam Rangka Kemandirian Satuan Pemukiman
4 	 	 	 	 	UNSUR PENDUKUNG URUSAN PEMERINTAHAN
4 	1 	 	 	 	SEKRETARIAT DAERAH
4 	1 	2 	 	 	PROGRAM PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT
4 	1 	2 	02.01 	 	Administrasi Tata Pemerintahan
4 	1 	2 	02.01 	1 	Penataan Administrasi Pemerintahan
4 	1 	2 	02.01 	2 	Pengelolaan Administrasi Kewilayahan
4 	1 	2 	02.01 	3 	Fasilitasi Pelaksanaan Otonomi Daerah
4 	1 	2 	02.02 	 	Evaluasi Pelaksanaan Kebijakan Kesejahteraan Rakyat
4 	1 	2 	02.02 	1 	Fasilitasi Pengelolaan Bina Mental Spiritual
4 	1 	2 	02.02 	2 	Evaluasi, Pelaksanaan Kebijakan dan Capaian Kinerja terkait Kesejahteraan Sosial
4 	1 	2 	02.02 	3 	Evaluasi, Pelaksanaan Kebijakan dan Capaian Kinerja terkait Kesejahteraan Masyarakat
4 	1 	2 	02.03 	 	Koordinasi Penyusunan Kebijakan Daerah
4 	1 	2 	02.03 	1 	Fasilitasi Penyusunan Produk Hukum Daerah
4 	1 	2 	02.03 	2 	Fasilitasi Bantuan Hukum
4 	1 	2 	02.03 	3 	Pendokumentasian Produk Hukum dan Pengelolaan Informasi Hukum
4 	1 	2 	02.04 	 	Fasilitasi Kerjasama Daerah
4 	1 	2 	02.04 	1 	Fasilitasi Kerja Sama Dalam Negeri
4 	1 	2 	02.04 	2 	Fasilitasi Kerja Sama Luar Negeri
4 	1 	2 	02.04 	3 	Evaluasi Pelaksanaan Kerja Sama
4 	1 	3 	 	 	PROGRAM PEREKONOMIAN DAN PEMBANGUNAN
4 	1 	3 	02.01 	 	Evaluasi Pelaksanaan Kebijakan Perekonomian
4 	1 	3 	02.01 	1 	Koordinasi, Sinkronisasi dan Evaluasi Kebijakan Pengelolaan BUMD dan BLUD
4 	1 	3 	02.01 	2 	Pengendalian dan Distribusi Perekonomian
4 	1 	3 	02.01 	3 	Perencanaan dan Pengawasan Ekonomi Mikro Kecil
4 	1 	3 	02.02 	 	Administrasi Pembangunan
4 	1 	3 	02.02 	1 	Fasilitasi Penyusunan Program Pembangunan
4 	1 	3 	02.02 	2 	Pengendalian dan Evaluasi Program Pembangunan
4 	1 	3 	02.02 	3 	Pengelolaan Evaluasi dan Pelaporan Pelaksanaan Pembangunan
4 	1 	3 	02.03 	 	Pengadaan Barang dan Jasa
4 	1 	3 	02.03 	1 	Pengelolaan Pengadaan Barang dan Jasa
4 	1 	3 	02.03 	2 	Pengelolaan Layanan Pengadaan Secara Elektronik
4 	1 	3 	02.03 	3 	Pembinaan dan Advokasi Pengadaan Barang dan Jasa
4 	1 	3 	02.04 	 	Pemantauan Kebijakan Terkait Sumber Daya Alam
4 	1 	3 	02.04 	1 	Koordinasi, Sinkronisasi dan Evaluasi Kebijakan Pertanian, Kehutanan, Kelautan dan Perikanan
4 	1 	3 	02.04 	2 	Koordinasi, Sinkronisasi dan Evaluasi Kebijakan Pertambangan dan Lingkungan Hidup
4 	1 	3 	02.04 	3 	Koordinasi, Sinkronisasi dan Evaluasi Kebijakan Energi dan Air
4 	1 	4 	 	 	PROGRAM ADMINISTRASI UMUM
4 	1 	4 	02.01 	 	Pelaksanaan Administrasi Umum
4 	1 	4 	02.01 	1 	Fasilitasi Tata Usaha Pimpinan, Staf Ahli dan Kepegawaian
4 	1 	4 	02.01 	2 	Pengelolaan Perlengkapan
4 	1 	4 	02.01 	3 	Pengelolaan Rumah Tangga
4 	1 	4 	02.02 	 	Penataan Organisasi
4 	1 	4 	02.02 	1 	Pengelolaan Kelembagaan dan Analisis Jabatan
4 	1 	4 	02.02 	2 	Fasilitasi Pelayanan Publik dan Tata Laksana
4 	1 	4 	02.02 	3 	Peningkatan Kinerja dan Reformasi Birokrasi
4 	1 	4 	02.03 	 	Protokol dan Komunikasi Pimpinan
4 	1 	4 	02.03 	1 	Fasilitasi Keprotokolan
4 	1 	4 	02.03 	2 	Fasilitasi Komunikasi Pimpinan
4 	1 	4 	02.03 	3 	Pendokumentasian Tugas Pimpinan
4 	1 	4 	02.04 	 	Perencanaan dan Keuangan
4 	1 	4 	02.04 	1 	Pengelolaan Perencanaan
4 	1 	4 	02.04 	2 	Pengelolaan Keuangan
4 	1 	4 	02.04 	3 	Penatausahaan Pelaporan
4 	2 	 	 	 	SEKRETARIAT DPRD
4 	2 	2 	 	 	PROGRAM LAYANAN DAN ADMINISTRASI KEUANGAN
4 	2 	2 	02.01 	 	Layanan Administrasi DPRD
4 	2 	2 	02.01 	1 	Penyelenggaraan Administrasi, Ketatausahaan Dan Kepegawaian DPRD
4 	2 	2 	02.01 	2 	Fasilitasi Rapat DPRD
4 	2 	2 	02.01 	3 	Penyediaan Fasilitasi Fraksi DPRD
4 	2 	2 	02.01 	4 	Pengadaan dan Pemeliharaan Kebutuhan Rumah Tangga Pimpinan DPRD
4 	2 	2 	02.01 	5 	Pengadaan dan Pemeliharaan Sarana dan Prasarana Kantor DPRD
4 	2 	2 	02.01 	6 	Pelaksanaan Peraturan Perundang-Undangan Lain Yang Terkait dengan Penyelenggaraan Pemerintahan Daerah
4 	2 	2 	02.02 	 	Layanan Keuangan dan Kesejahteraan DPRD
4 	2 	2 	02.02 	1 	Penyelenggaraan administrasi keuangan DPRD
4 	2 	2 	02.02 	2 	Penyediaan Pakaian Dinas dan Atribut DPRD
4 	2 	2 	02.02 	3 	Pelaksanaan Medical Check Up DPRD
4 	2 	3 	 	 	PROGRAM DUKUNGAN PELAKSANAAN TUGAS DAN FUNGSI DPRD
4 	2 	3 	02.01 	 	Pembentukan Perda dan Peraturan DPRD
4 	2 	3 	02.01 	1 	Penyusunan dan Pembahasan Program Pembentukan Peraturan Daerah
4 	2 	3 	02.01 	2 	Pembahasan Rancangan Perda
4 	2 	3 	02.01 	3 	Penyelenggaraan Kajian Perundang-Undangan
4 	2 	3 	02.01 	4 	Fasilitasi Penyusunan Naskah Akademik
4 	2 	3 	02.01 	5 	Penyusunan Tata Tertib DPRD
4 	2 	3 	02.02 	 	Pembahasan Kebijakan Anggaran
4 	2 	3 	02.02 	1 	pembahasan KUA dan PPAS
4 	2 	3 	02.02 	2 	pembahasan KUPA dan PPAS Perubahan
4 	2 	3 	02.02 	3 	Pembahasan APBD
4 	2 	3 	02.02 	4 	Pembahasan APBD Perubahan
4 	2 	3 	02.02 	5 	Pembahasan Laporan Semester
4 	2 	3 	02.02 	6 	Pembahasan Pertanggungjawaban APBD
4 	2 	3 	02.03 	 	Pengawasan Penyelenggaraan Pemerintahan
4 	2 	3 	02.03 	1 	Pengawasan Urusan Pemerintahan Bidang Pemerintahan dan Hukum
4 	2 	3 	02.03 	2 	Pengawasan Urusan Pemerintahan Bidang Infrastruktur
4 	2 	3 	02.03 	3 	Pengawasan Urusan Pemerintahan Bidang Kesejahteraan Rakyat
4 	2 	3 	02.03 	4 	Pengawasan Urusan Pemerintahan Bidang Perekonomian
4 	2 	3 	02.03 	5 	Pengawasan Urusan Pemerintahan Bidang Sumber Daya Alam
4 	2 	3 	02.03 	6 	Pengawasan Tindak Lanjut Hasil Pemeriksaan Laporan Keuangan Oleh Badan Pemeriksa Keuangan
4 	2 	3 	02.03 	7 	Pengawasan Penggunaan Anggaran
4 	2 	3 	02.04 	 	Peningkatan Kapasitas DPRD
4 	2 	3 	02.04 	1 	Orientasi DPRD
4 	2 	3 	02.04 	2 	Bimbingan Teknis DPRD
4 	2 	3 	02.04 	3 	Publikasi dan Dokumentasi Dewan
4 	2 	3 	02.04 	4 	Penyediaan Kelompok Pakar dan Tim Ahli
4 	2 	3 	02.04 	5 	Penyediaan Tenaga Ahli Fraksi
4 	2 	3 	02.04 	6 	Penyelenggaraan Hubungan Masyarakat
4 	2 	3 	02.04 	7 	Penyusunan Program Kerja DPRD
4 	2 	3 	02.05 	 	Penyerapan dan Penghimpunan Aspirasi Masyarakat
4 	2 	3 	02.05 	1 	Kunjungan Kerja dalam Daerah
4 	2 	3 	02.05 	2 	Penyusunan Pokok-Pokok Pikiran DPRD
4 	2 	3 	02.05 	3 	Pelaksanaan Reses
4 	2 	3 	02.06 	 	Pelaksanaan dan Pengawasan Kode Etik DPRD
4 	2 	3 	02.06 	1 	Penyusunan Kode Etik DPRD
4 	2 	3 	02.06 	2 	Pengawasan Kode Etik DPRD
4 	2 	3 	02.07 	 	Pembahasan Kerja Sama Daerah
4 	2 	3 	02.07 	1 	Fasilitasi, Verifikasi, dan Koordinasi Persetujuan Kerjasama Daerah
4 	2 	3 	02.07 	2 	Penyusunan Bahan Komunikasi dan Publikasi
4 	2 	3 	02.08 	 	Fasilitasi Tugas Pimpinan DPRD
4 	2 	3 	02.08 	1 	Koordinasi dan Konsultasi Pelaksanaan Tugas DPRD
4 	2 	3 	02.08 	2 	Penyusunan Laporan Kinerja Pimpinan DPRD
4 	2 	3 	02.08 	3 	Pelaksanaan Undangan DPRD
5 	 	 	 	 	UNSUR PENUNJANG URUSAN PEMERINTAHAN
5 	1 	 	 	 	PERENCANAAN
5 	1 	2 	 	 	PROGRAM PERENCANAAN, PENGENDALIAN DAN EVALUASI PEMBANGUNAN DAERAH
5 	1 	2 	02.01 	 	Koordinasi Perencanaan Pembangunan Daerah
5 	1 	2 	02.01 	1 	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Kabupaten/Kota
5 	1 	2 	02.01 	2 	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah(RPJPD, RPJMD dan RKPD) Tingkat Kecamatan
5 	1 	2 	02.01 	3 	Koordinasi Pelaksanaan Musrenbang Kabupaten/Kota
5 	1 	2 	02.01 	4 	Koordinasi Pelaksanaan Forum Perangkat Daerah/Lintas Perangkat Daerah
5 	1 	2 	02.01 	5 	Pengintegrasian Dokumen Perencanaan Pembangunan Daerah dengan Rencana Perangkat Daerah dan Rencana Pembangunan Lainnya
5 	1 	2 	02.01 	6 	Identifikasi Permasalahan Pembangunan Daerah
5 	1 	2 	02.01 	7 	Pengelolaan Data dan Informasi Pembangunan Daerah
5 	1 	2 	02.01 	8 	Pengamanan Data Informasi Pembangunan Daerah
5 	1 	2 	02.01 	9 	Pengumpulan dan Analisis Data dan Informasi Pembangunan untuk Perencanaan Pembangunan Daerah
5 	1 	2 	02.02 	 	Perencanaan Pendanaan Pembangunan Daerah
5 	1 	2 	02.02 	1 	Koordinasi Penyusunan Pagu Indikatif Pembangunan Daerah
5 	1 	2 	02.02 	2 	Koordinasi dan Sinkronisasi Kebijakan Penganggaran di daerah
5 	1 	2 	02.02 	3 	Analisa dan Pengkajian Perencanaan dan Pendanaan Pembangunan Daerah
5 	1 	2 	02.03 	 	Pengendalian, Evaluasi dan Pelaporan Pembangunan Daerah
5 	1 	2 	02.03 	1 	Monitoring Program dan Kegiatan Perangkat Daerah
5 	1 	2 	02.03 	2 	Evaluasi Capaian Program/ Kegiatan terkait SPM
5 	1 	2 	02.03 	3 	Evaluasi Capaian Program/ Kegiatan Perangkat Daerah
5 	1 	2 	02.03 	4 	Penyusunan Pelaporan Capaian Pembangunan Daerah
5 	1 	3 	 	 	PROGRAM PERENCANAAN PEMERINTAHAN DAN PEMBANGUNAN MANUSIA
5 	1 	3 	02.01 	 	Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Pemerintahan
5 	1 	3 	02.01 	1 	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Pemerintahan
5 	1 	3 	02.01 	2 	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Pemerintahan
5 	1 	3 	02.01 	3 	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Pemerintahan
5 	1 	3 	02.02 	 	Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Pembangunan Manusia
5 	1 	3 	02.02 	1 	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Pembangunan Manusia
5 	1 	3 	02.02 	2 	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Pembangunan Manusia
5 	1 	3 	02.02 	3 	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Pembangunan Manusia
5 	1 	3 	02.03 	 	Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Kesejahteraan Masyarakat
5 	1 	3 	02.03 	1 	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Kesejahteraan Masyarakat
5 	1 	3 	02.03 	2 	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMDdan RKPD) Bidang Kesejahteraan Masyarakat
5 	1 	3 	02.03 	3 	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Kesejahteraan Masyarakat
5 	1 	4 	 	 	PROGRAM PERENCANAAN PEREKONOMIAN DAN SUMBER DAYA ALAM
5 	1 	4 	02.01 	 	Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Perekonomian
5 	1 	4 	02.01 	1 	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Perekonomian
5 	1 	4 	02.01 	2 	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMDdan RKPD) Bidang Perekonomian
5 	1 	4 	02.01 	3 	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Perekonomian
5 	1 	4 	02.02 	 	Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Ekonomi Kreatif
5 	1 	4 	02.02 	1 	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Ekonomi Kreatif
5 	1 	4 	02.02 	2 	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Ekonomi Kreatif
5 	1 	4 	02.02 	3 	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Ekonomi Kreatif
5 	1 	4 	02.03 	 	Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Sumber Daya Alam
5 	1 	4 	02.03 	1 	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Sumber Daya Alam
5 	1 	4 	02.03 	2 	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Sumber Daya Alam
5 	1 	4 	02.03 	3 	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Sumber Daya Alam
5 	1 	5 	 	 	PROGRAM PERENCANAAN INFRASTRUKTUR DAN KEWILAYAHAN
5 	1 	5 	02.01 	 	Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Sumber Daya Air dan Lingkungan Hidup
5 	1 	5 	02.01 	1 	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Sumber Daya Air dan Lingkungan Hidup
5 	1 	5 	02.01 	2 	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Sumber Daya Air dan Lingkungan Hidup
5 	1 	5 	02.01 	3 	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Sumber Daya Air dan Lingkungan Hidup
5 	1 	5 	02.02 	 	Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Kebinamargaan dan Perhubungan
5 	1 	5 	02.02 	1 	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Kebinamargaan dan Perhubungan
5 	1 	5 	02.02 	2 	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Kebinamargaan dan Perhubungan
5 	1 	5 	02.02 	3 	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Kebinamargaan dan Perhubungan
5 	1 	5 	02.03 	 	Fasilitasi dan Monev Penyusunan Dokumen Perencanaan Bidang Keciptakaryaan dan Kewilayahan
5 	1 	5 	02.03 	1 	Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Keciptakaryaan dan Kewilayahan
5 	1 	5 	02.03 	2 	Asistensi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Bidang Keciptakaryaan dan Kewilayahan
5 	1 	5 	02.03 	3 	Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Daerah (RPJPD, RPJMD dan RKPD) Keciptakaryaan dan Kewilayahan
5 	2 	 	 	 	KEUANGAN
5 	2 	2 	 	 	PROGRAM PENGELOLAAN KEUANGAN DAERAH
5 	2 	2 	02.01 	 	Koordinasi dan Penyusunan Rencana Anggaran Daerah
5 	2 	2 	02.01 	1 	Penyusunan KUA dan PPAS
5 	2 	2 	02.01 	2 	Penyusunan Perubahan KUA dan Perubahan PPAS
5 	2 	2 	02.01 	3 	Penyusunan dan Review RKA SKPD/Perubahan RKA SKPD
5 	2 	2 	02.01 	4 	Penyusunan dan Review DPA SKPD/Perubahan DPA SKPD
5 	2 	2 	02.01 	5 	Penyusunan peraturan daerah tentang APBD dan Peraturan Kepala Daerah tentang penjabaran APBD
5 	2 	2 	02.01 	6 	Penyusunan peraturan daerah tentang Perubahan APBD dan Peraturan Kepala Daerah Tentang penjabaran Perubahan APBD
5 	2 	2 	02.01 	7 	Penyusunan Peraturan Kepala Daerah tentang Teknis Penyusunan Anggaran SKPD
5 	2 	2 	02.01 	8 	Penyusunan Regulasi Bidang Anggaran
5 	2 	2 	02.01 	9 	Koordinasi Perencanaan Anggaran Pendapatan
5 	2 	2 	02.01 	10 	Koordinasi Perencanaan Anggaran Belanja Daerah
5 	2 	2 	02.01 	11 	Koordinasi Perencanaan Anggaran Pembiayaan
5 	2 	2 	02.02 	 	Koordinasi dan Pengelolaan Perbendaharaan Daerah
5 	2 	2 	02.02 	1 	Koordinasi dan Pengelolaan Kas Daerah
5 	2 	2 	02.02 	2 	Penatausahaan Pembiayaan Daerah
5 	2 	2 	02.02 	3 	Koordinasi Pengelolaan Dana Perimbangan dan Dana Transfer Lainnya
5 	2 	2 	02.02 	4 	Pemprosesan, Penerbitan dan Pendistribusian Lembar SP2D
5 	2 	2 	02.02 	5 	Koordinasi Pelaksanaan dan Penelitian Kelengkapan Dokumen SPP dan SPM, Pemberian Pembebanan Rincian Penggunaan Atas Pengesahan SPJ Gaji dan Non Gaji, Serta Penerbitan SKPP
5 	2 	2 	02.02 	6 	Koordinasi Penyusunan Laporan Realisasi Penerimaan dan Pengeluaran Kas Daerah, Laporan Aliran Kas, dan Pelaksanaan Pemungutan/Pemotongan dan Penyetoran Perhitungan Fihak Ketiga (PFK)
5 	2 	2 	02.02 	7 	Koordinasi Pelaksanaan Piutang dan Utang Daerah yang Timbul Akibat Pengelolaan Kas, Pelaksanaan Analisis Pembiayaan dan Penempatan Uang Daerah Sebagai Optimalisasi Kas
5 	2 	2 	02.02 	8 	Rekonsiliasi Data Penerimaan dan Pengeluaran Kas Serta Pemungutan dan Pemotongan Atas SP2D Dengan Instansi Terkait
5 	2 	2 	02.02 	9 	Penyusunan Petunjuk Teknis Administrasi Keuangan yang Berkaitan Dengan Penerimaan Dan Pengeluaran Kas Serta Penatausahaan dan Pertanggungjawaban (SPJ)
5 	2 	2 	02.02 	10 	Pelaksanaan Pengendalian dan Penerbitan Anggaran Kas dan SPD
5 	2 	2 	02.03 	 	Koordinasi dan Pelaksanaan Akuntansi dan Pelaporan Keuangan Daerah
5 	2 	2 	02.03 	1 	Koordinasi Pelaksanaan Akuntansi Penerimaan Dan Pengeluaran Kas Daerah
5 	2 	2 	02.03 	2 	Koordinasi Penyusunan Laporan Pertanggungjawaban Pelaksanaan APBD
5 	2 	2 	02.03 	3 	Koordinasi dan Penyusunan Laporan Pertanggungjawaban Pelaksanaan APBD Pemerintah Provinsi
5 	2 	2 	02.03 	4 	Koordinasi dan Penyusunan Rancangan Peraturan Daerah Tentang Pertanggungjawaban Pelaksanaan APBD Provinsi dan Kabupaten/Kota
5 	2 	2 	02.03 	5 	Konsolidasi Laporan Keuangan SKPD, BLUD dan Laporan Keuangan PEMDA
5 	2 	2 	02.03 	6 	Penyusunan Tanggapan/Tindak Lanjut terhadap LHP BPK atas Laporan Pertanggungjawaban Pelaksanaan APBD
5 	2 	2 	02.03 	7 	Rekonsiliasi Realisasi Pendapatan dan Belanja Serta Pembiayaan
5 	2 	2 	02.03 	8 	Penyusunan Analisis Laporan Pertanggungjawaban Pelaksanaan APBD
5 	2 	2 	02.03 	9 	Penyusunan Kebijakan dan Panduan Teknis Operasional Penyelenggaraan Akuntansi Pemerintah Daerah
5 	2 	2 	02.03 	10 	Penyusunan Sistem dan Prosedur Akuntansi dan Pelaporan Keuangan Pemerintah Daerah
5 	2 	2 	02.03 	11 	Verifikasi dan Pengujian atas Bukti Memorial
5 	2 	2 	02.03 	12 	Pelaksanaan Pembinaan dan Sosialisasi Tentang Penyusunan Laporan Keuangan Pemerintah Daerah Sesuai Sistem Akuntansi Pemerintah Daerah
5 	2 	2 	02.04 	 	Kegiatan Penunjang Urusan
5 	2 	2 	02.04 	1 	Pelaksanaan Pinjaman Pada Pemerintah Daerah
5 	2 	2 	02.04 	2 	Pelaksanaan Penyusunan Kebijakan, Alokasi dan Pemberian Subsidi
5 	2 	2 	02.04 	3 	Pelaksanaan Alokasi dan Penyaluran Bantuan Keuangan Khusus
5 	2 	3 	 	 	PROGRAM PENGELOLAAN BARANG MILIK DAERAH
5 	2 	3 	02.01 	 	Pengelolaan Barang Milik Daerah
5 	2 	3 	02.01 	1 	Koordinasi dan Penyusunan Standar Harga Berdasarkan Jenis dan Tipe Barang
5 	2 	3 	02.01 	2 	Koordinasi dan Penyusunan Standar Kebutuhan Barang Milik Daerah
5 	2 	3 	02.01 	3 	Koordinasi dan Penyusunan Rencana Kebutuhan Barang Milik Daerah
5 	2 	3 	02.01 	4 	Koordinasi dan Penyusunan Rencana Pemeliharaan/Perawatan Barang Milik Daerah
5 	2 	3 	02.01 	5 	Penatausahaan Barang Milik Daerah
5 	2 	3 	02.01 	6 	Inventarisasi Barang Milik Daerah
5 	2 	3 	02.01 	7 	Koordinasi Pelaksanaan Pengamanan Fisik, Administrasi dan Hukum Barang Milik Daerah
5 	2 	3 	02.01 	8 	Koordinasi Hasil Penilaian Barang Milik Daerah
